Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
4.44,29.663367323985213,-17.780886466797956,-15.592666883523131,27.750319740792463,-13.489230375110905,-20.290020680713305,5.37058,5.88473341910099,4.59209837754044
4.45,29.663367323985213,-17.780886466797956,-15.592666883523131,30.911507162287286,-15.672616597574601,-19.258190033932287,4.99544,5.47367932534547,2.95600564867012
4.46,29.663367323985213,-17.780886466797956,-15.592666883523131,31.12801763713702,-16.310403387968353,-19.110375043451267,4.99886,5.47742673964584,2.69552207152402
4.47,29.663367323985213,-17.780886466797956,-15.592666883523131,29.214818333022066,-17.90396888358717,-19.338323023631798,3.87343,4.24425350102751,2.11393612066238
4.48,29.663367323985213,-17.780886466797956,-15.592666883523131,28.401126719777466,-16.644096828136085,-19.05066563532889,3.96579,4.34545560184124,2.47896603163241
4.49,29.663367323985213,-17.780886466797956,-15.592666883523131,29.389747042653482,-16.900928042296314,-18.912648157387647,4.01368,4.39793035939829,2.13073585253343
4.50,29.663367323985213,-17.780886466797956,-15.592666883523131,28.9356915957013,-20.810710746664935,-25.302135773861302,6.20182,6.7955523264245,4.84935949305672
4.51,29.663367323985213,-17.780886466797956,-15.592666883523131,27.283247683784573,-17.86230404249195,-22.90963869644742,5.41277,5.93096248615741,4.32128594381014
4.52,29.663367323985213,-17.780886466797956,-15.592666883523131,28.28735180665165,-18.004406135975483,-22.2891183521579,5.3797,5.894726523902,3.74415819672375
4.53,29.663367323985213,-17.780886466797956,-15.592666883523131,28.416955999806433,-18.794261178348425,-22.234824185284364,5.22463,5.72481087022959,3.59156880561039
4.54,29.663367323985213,-17.780886466797956,-15.592666883523131,31.936320463863915,-21.592921850571933,-21.160686279567763,6.15051,6.73933015456707,3.59674624916171
4.55,29.663367323985213,-17.780886466797956,-15.592666883523131,30.4579276506651,-18.034009722062788,-23.70987387115363,6.39795,7.01045886640497,4.32751568828134
4.56,29.663367323985213,-17.780886466797956,-15.592666883523131,28.65305339754208,-15.846251760303964,-22.425408668918568,5.76739,6.31953209411067,4.28879318485905
4.57,29.663367323985213,-17.780886466797956,-15.592666883523131,28.86342684722228,-16.463341528922314,-22.024709969770704,5.78449,6.33826916561256,3.87682384231188
4.58,29.663367323985213,-17.780886466797956,-15.592666883523131,30.064073834904782,-16.64018304127565,-20.91444326290407,5.3569,5.86974376189948,3.24232770558651
4.59,29.663367323985213,-17.780886466797956,-15.592666883523131,30.70729372358924,-17.49828594250466,-20.177606679142635,5.25656,5.75979769438487,2.73680258781549
5.1,51.274022457442186,4.979612391819321,-43.47688598431769,49.48761627312389,6.8087451612782175,-43.85671215502938,1.62047,1.7756059799222,2.12508036832971
